customer_id,signup_date,state,city,customer_segment,acquisition_channel,age,annual_income_inr,gender
127530,2022-10-23 14:28:58,Andhra Pradesh,Visakhapatnam,Mid-Market,Organic,33,613000,Male
127531,2023-08-14 09:46:26,Rajasthan,Udaipur,Mid-Market,Social,25,426000,Male
127532,2024-11-07 11:02:46,Maharashtra,Nagpur,Mid-Market,Organic,18,610000,Female
127533,2024-09-11 11:40:34,Rajasthan,Udaipur,Mid-Market,Paid Search,31,1455000,Male
127534,2025-06-03 03:41:39,Maharashtra,Nagpur,Mid-Market,Social,33,494000,Female
127535,2023-07-21 20:11:13,West Bengal,Kolkata,Mid-Market,Organic,29,873000,Male
127536,2023-12-07 19:39:51,Tamil Nadu,Chennai,Mass,Organic,45,321000,Female
127537,2022-10-05 15:38:42,Delhi,New Delhi,Mid-Market,Organic,34,602000,Female
127538,2024-05-30 05:03:16,West Bengal,Kolkata,Premium,Social,40,1076000,Male
127539,2024-04-01 18:19:01,Gujarat,Ahmedabad,Mass,Email,21,414000,Female
127540,2022-03-30 12:01:42,Maharashtra,Pune,Mass,Referral,45,457000,Male
127541,2023-06-05 10:44:06,Punjab,Ludhiana,Mid-Market,Social,38,850000,Male
127542,2025-04-05 18:35:07,Tamil Nadu,Coimbatore,Mass,Organic,50,645000,Male
127543,2023-10-19 01:38:01,West Bengal,Kolkata,Mass,Social,45,770000,Male
127544,2023-07-12 08:14:51,West Bengal,Kolkata,Premium,Referral,18,1000000,Female
127545,2022-06-09 14:13:57,Maharashtra,Mumbai,Mass,Organic,22,369000,Female
127546,2024-10-10 01:26:05,Bihar,Patna,Mass,Referral,23,411000,Female
127547,2025-03-01 17:47:41,Gujarat,Surat,Mid-Market,Social,35,1182000,Male
127548,2025-03-02 19:16:53,Delhi,New Delhi,Mid-Market,Email,44,481000,Female
127549,2025-03-22 03:58:25,Gujarat,Ahmedabad,Mass,Organic,31,1019000,Male
127550,2025-04-22 17:10:29,West Bengal,Kolkata,Mass,Organic,37,657000,Male
127551,2023-01-23 05:47:40,Maharashtra,Pune,Mid-Market,Referral,25,1749000,Male
127552,2024-08-24 16:21:27,Tamil Nadu,Coimbatore,Mass,Social,27,634000,Male
127553,2023-01-09 15:54:57,Uttar Pradesh,Noida,Mass,Paid Search,38,1211000,Female
127554,2023-04-08 10:22:23,Rajasthan,Udaipur,Mass,Social,43,548000,Male
127555,2022-08-06 20:36:22,Tamil Nadu,Coimbatore,Premium,Email,39,659000,Male
127556,2022-02-24 05:04:32,Telangana,Hyderabad,Mid-Market,Organic,27,761000,Male
127557,2024-01-19 02:34:47,Delhi,New Delhi,Mid-Market,Social,26,1090000,Male
127558,2022-04-12 14:29:27,Tamil Nadu,Coimbatore,Premium,Organic,27,770000,Female
127559,2022-09-12 04:37:05,Rajasthan,Udaipur,Mass,Marketplace,36,1780000,Male
127560,2022-09-02 01:47:07,Tamil Nadu,Chennai,Mass,Social,50,1343000,Male
127561,2024-02-24 16:55:10,Tamil Nadu,Chennai,Mid-Market,Organic,32,1075000,Male
127562,2023-09-27 02:09:26,Tamil Nadu,Madurai,Mid-Market,Paid Search,35,1141000,Female
127563,2025-04-22 16:52:01,West Bengal,Kolkata,Mass,Marketplace,44,718000,Female
127564,2024-04-19 12:57:35,Uttar Pradesh,Lucknow,Mass,Paid Search,40,615000,Male
127565,2022-08-19 22:27:29,Telangana,Warangal,Mass,Email,41,915000,Other
127566,2022-11-19 12:09:31,West Bengal,Kolkata,Mid-Market,Social,34,1295000,Female
127567,2022-10-16 11:32:25,West Bengal,Kolkata,Mass,Social,38,652000,Female
127568,2023-08-06 07:15:30,Maharashtra,Pune,Mid-Market,Organic,36,820000,Male
127569,2022-04-27 10:48:55,Tamil Nadu,Madurai,Mass,Email,19,611000,Male
127570,2023-06-29 04:25:25,Delhi,New Delhi,Mass,Marketplace,24,602000,Female
127571,2023-02-07 03:45:25,Punjab,Amritsar,Mass,Organic,30,674000,Female
127572,2022-05-14 08:47:49,Tamil Nadu,Madurai,Premium,Organic,27,1112000,Male
127573,2025-01-30 19:48:27,Tamil Nadu,Madurai,Mid-Market,Social,27,418000,Female
127574,2023-03-16 16:53:58,Uttar Pradesh,Noida,Mid-Market,Marketplace,54,1127000,Female
127575,2022-01-21 08:53:30,Uttar Pradesh,Lucknow,Mass,Marketplace,37,837000,Male
127576,2024-07-29 12:01:39,Punjab,Amritsar,Mass,Organic,46,760000,Male
127577,2024-03-23 12:35:05,Telangana,Hyderabad,Mass,Referral,18,1168000,Other
127578,2023-03-25 00:40:57,Tamil Nadu,Coimbatore,Mass,Email,51,1027000,Female
127579,2023-05-06 09:35:19,West Bengal,Kolkata,Mid-Market,Social,23,1077000,Male
127580,2022-09-12 02:57:58,Kerala,Kochi,Mass,Social,50,967000,Female
127581,2023-02-10 12:08:15,Bihar,Patna,Mid-Market,Referral,28,677000,Female
127582,2022-07-30 11:42:09,West Bengal,Kolkata,Mid-Market,Social,23,1143000,Female
127583,2023-05-12 14:51:26,Uttar Pradesh,Noida,Mass,Organic,40,695000,Female
127584,2024-11-29 09:29:47,Karnataka,Bengaluru,Mass,Social,20,600000,Female
127585,2022-08-08 14:02:06,Bihar,Patna,Mid-Market,Marketplace,32,604000,Female
127586,2024-11-16 16:50:44,Rajasthan,Udaipur,Premium,Social,19,270000,Male
127587,2024-11-24 03:12:24,Karnataka,Mysuru,Premium,Social,58,738000,Male
127588,2022-02-22 05:46:40,Gujarat,Vadodara,Mass,Referral,25,640000,Female
127589,2022-12-18 22:42:18,Uttar Pradesh,Lucknow,Mass,Email,41,601000,Male
127590,2024-01-07 06:43:01,Delhi,New Delhi,Mass,Organic,37,979000,Male
127591,2022-07-26 19:06:24,Kerala,Kochi,Premium,Email,40,1032000,Other
127592,2023-06-14 21:39:09,Rajasthan,Udaipur,Mass,Social,30,279000,Male
127593,2024-06-14 15:02:53,Delhi,New Delhi,Mid-Market,Paid Search,38,298000,Female
127594,2022-01-08 23:17:11,Bihar,Patna,Mid-Market,Referral,55,753000,Male
127595,2024-03-26 10:37:31,Andhra Pradesh,Vijayawada,Mass,Email,33,317000,Female
127596,2023-01-25 21:57:52,Tamil Nadu,Madurai,Mid-Market,Paid Search,28,704000,Female
127597,2024-09-30 17:32:12,Gujarat,Surat,Mid-Market,Marketplace,25,728000,Female
127598,2022-08-29 02:25:54,Madhya Pradesh,Bhopal,Mass,Email,36,675000,Male
127599,2024-06-13 22:54:25,Telangana,Hyderabad,Mass,Organic,30,505000,Male
127600,2024-09-01 22:10:47,Andhra Pradesh,Vijayawada,Mass,Email,29,1379000,Male
127601,2023-07-12 12:46:04,Delhi,New Delhi,Premium,Email,34,216000,Male
127602,2023-07-26 05:16:58,Kerala,Thiruvananthapuram,Premium,Social,26,1339000,Male
127603,2023-05-30 20:05:24,West Bengal,Kolkata,Mass,Organic,34,740000,Female
127604,2024-10-16 01:15:09,Tamil Nadu,Madurai,Mid-Market,Organic,25,290000,Female
127605,2023-06-08 01:05:18,Kerala,Thiruvananthapuram,Mid-Market,Social,45,358000,Male
127606,2025-05-22 04:20:10,Maharashtra,Mumbai,Premium,Organic,21,712000,Female
127607,2022-07-17 12:55:44,Delhi,New Delhi,Mid-Market,Organic,28,1339000,Male
127608,2023-05-28 13:34:18,Tamil Nadu,Madurai,Mass,Social,52,781000,Female
127609,2023-11-29 17:48:34,Karnataka,Mysuru,Premium,Paid Search,28,685000,Female
127610,2023-12-11 06:00:25,Maharashtra,Nagpur,Mass,Paid Search,28,784000,Male
127611,2023-08-07 10:45:10,Telangana,Hyderabad,Mass,Referral,31,396000,Male
127612,2025-05-27 09:08:57,Delhi,New Delhi,Mid-Market,Paid Search,42,563000,Female
127613,2023-09-15 01:54:14,Karnataka,Bengaluru,Premium,Social,18,576000,Male
127614,2022-08-01 08:01:09,Karnataka,Mysuru,Mid-Market,Organic,38,737000,Female
127615,2023-05-02 18:17:55,Punjab,Amritsar,Mid-Market,Email,19,989000,Female
127616,2022-03-11 04:21:08,Maharashtra,Mumbai,Mass,Organic,50,542000,Male
127617,2023-01-07 01:52:46,Kerala,Kochi,Mid-Market,Marketplace,29,679000,Female
127618,2023-08-23 16:49:19,Maharashtra,Pune,Mass,Organic,18,782000,Female
127619,2023-09-16 00:13:42,Maharashtra,Nagpur,Mass,Referral,50,324000,Female
127620,2022-10-09 17:33:11,Gujarat,Ahmedabad,Premium,Organic,44,1179000,Male
127621,2025-04-01 08:43:52,Telangana,Warangal,Mid-Market,Organic,27,965000,Male
127622,2022-06-27 23:31:33,Uttar Pradesh,Noida,Premium,Organic,23,537000,Female
127623,2023-08-05 20:15:05,Rajasthan,Udaipur,Mass,Social,23,1025000,Male
127624,2022-08-21 20:12:19,Tamil Nadu,Madurai,Mid-Market,Organic,24,775000,Female
127625,2023-07-21 22:59:22,Delhi,New Delhi,Mass,Paid Search,39,686000,Female
127626,2023-09-06 03:00:49,Punjab,Amritsar,Mass,Email,42,773000,Female
127627,2023-09-29 02:16:21,Karnataka,Bengaluru,Mass,Social,18,1488000,Female
127628,2023-08-29 04:20:38,Haryana,Faridabad,Mass,Paid Search,31,744000,Male
127629,2023-07-24 01:21:32,Uttar Pradesh,Noida,Premium,Organic,36,1606000,Female
127630,2023-01-02 20:51:23,Tamil Nadu,Coimbatore,Mid-Market,Organic,22,718000,Female
127631,2025-02-21 17:22:15,Tamil Nadu,Madurai,Premium,Social,43,465000,Male
127632,2024-04-09 05:37:29,Telangana,Warangal,Mass,Email,18,564000,Female
127633,2024-02-28 22:28:28,West Bengal,Kolkata,Mid-Market,Organic,28,925000,Male
127634,2023-06-05 16:30:09,Bihar,Patna,Mass,Organic,42,1004000,Female
127635,2024-10-13 21:01:48,Tamil Nadu,Coimbatore,Mass,Email,32,1116000,Male
127636,2024-05-19 22:26:03,Andhra Pradesh,Vijayawada,Premium,Email,23,434000,Male
127637,2022-07-17 10:52:50,Delhi,New Delhi,Mass,Social,37,1065000,Female
127638,2023-07-08 13:05:53,Karnataka,Mysuru,Mid-Market,Social,22,2399000,Female
127639,2025-01-23 14:54:38,Uttar Pradesh,Noida,Premium,Social,43,460000,Female
127640,2025-01-27 22:25:18,Bihar,Patna,Mass,Organic,21,1199000,Male
127641,2025-05-23 17:58:57,Gujarat,Surat,Premium,Paid Search,46,564000,Male
127642,2024-08-16 06:18:46,Haryana,Gurugram,Mid-Market,Organic,44,535000,Female
127643,2025-05-06 22:26:30,Gujarat,Ahmedabad,Mid-Market,Paid Search,55,1390000,Male
127644,2022-11-18 22:28:08,Punjab,Ludhiana,Mid-Market,Social,29,1390000,Female
127645,2025-06-09 00:03:25,Punjab,Ludhiana,Mid-Market,Organic,36,1140000,Male
127646,2025-04-25 09:21:36,Rajasthan,Udaipur,Premium,Paid Search,21,1035000,Female
127647,2024-06-09 11:47:55,West Bengal,Kolkata,Premium,Paid Search,48,475000,Male
127648,2024-05-16 19:03:18,Uttar Pradesh,Noida,Mass,Email,32,982000,Female
127649,2024-05-07 12:16:37,Andhra Pradesh,Vijayawada,Mid-Market,Organic,48,460000,Male
127650,2022-05-21 11:51:05,Uttar Pradesh,Noida,Mass,Paid Search,45,548000,Male
127651,2022-03-27 23:48:04,Tamil Nadu,Madurai,Mass,Email,32,743000,Male
127652,2022-11-01 17:27:59,Madhya Pradesh,Bhopal,Mass,Social,34,739000,Male
127653,2022-12-28 06:57:17,Rajasthan,Jaipur,Mass,Paid Search,33,547000,Male
127654,2022-03-18 10:39:06,Uttar Pradesh,Noida,Mid-Market,Referral,34,525000,Female
127655,2024-10-02 01:33:32,Rajasthan,Udaipur,Mass,Paid Search,34,562000,Male
127656,2022-02-13 18:54:29,Tamil Nadu,Coimbatore,Mass,Organic,23,596000,Male
127657,2023-04-07 02:57:13,Gujarat,Vadodara,Premium,Social,36,599000,Male
127658,2022-05-16 17:23:30,Delhi,New Delhi,Premium,Organic,38,2020000,Male
127659,2024-03-03 09:41:34,Punjab,Ludhiana,Mid-Market,Organic,19,350000,Male
127660,2025-04-29 15:54:34,Rajasthan,Jaipur,Premium,Referral,49,449000,Male
127661,2024-01-19 22:42:27,Punjab,Ludhiana,Mid-Market,Referral,18,491000,Male
127662,2023-12-16 09:35:37,Tamil Nadu,Coimbatore,Mid-Market,Paid Search,38,837000,Female
127663,2024-01-12 13:39:07,Bihar,Patna,Mass,Organic,28,1819000,Male
127664,2022-12-12 04:13:03,Telangana,Warangal,Mass,Organic,24,706000,Male
127665,2023-04-19 01:02:47,Telangana,Warangal,Mass,Marketplace,31,720000,Female
127666,2023-02-08 01:36:12,Bihar,Patna,Mid-Market,Referral,27,638000,Male
127667,2025-02-03 22:01:56,Rajasthan,Jaipur,Mid-Market,Marketplace,45,828000,Male
127668,2023-04-09 06:56:55,Andhra Pradesh,Vijayawada,Mid-Market,Organic,18,449000,Male
127669,2022-11-14 21:58:36,West Bengal,Kolkata,Mass,Organic,24,567000,Male
127670,2023-10-08 23:51:05,Delhi,New Delhi,Mid-Market,Organic,34,578000,Male
127671,2024-09-10 18:15:30,Telangana,Warangal,Premium,Marketplace,22,997000,Female
127672,2023-04-26 00:04:32,Punjab,Ludhiana,Mid-Market,Organic,32,550000,Female
127673,2022-02-02 09:47:05,Gujarat,Ahmedabad,Mass,Social,39,766000,Male
127674,2023-06-06 15:13:45,Rajasthan,Udaipur,Mass,Referral,22,689000,Female
127675,2024-12-06 15:28:42,Karnataka,Bengaluru,Premium,Marketplace,23,513000,Female
127676,2025-01-03 16:46:36,Telangana,Warangal,Mass,Organic,19,993000,Male
127677,2023-11-06 14:15:24,Punjab,Amritsar,Mass,Referral,21,424000,Female
127678,2025-06-04 02:51:19,Andhra Pradesh,Visakhapatnam,Mass,Email,41,1188000,Male
127679,2022-05-16 11:37:15,Tamil Nadu,Coimbatore,Mid-Market,Paid Search,31,1117000,Female
127680,2022-06-04 05:35:26,Karnataka,Mysuru,Mass,Marketplace,25,1558000,Male
127681,2024-06-28 15:48:43,Maharashtra,Nagpur,Mass,Paid Search,18,573000,Male
127682,2024-10-23 05:00:15,Karnataka,Mangaluru,Mass,Organic,27,894000,Male
127683,2022-09-25 13:01:11,Punjab,Amritsar,Mid-Market,Paid Search,29,486000,Male
127684,2023-01-30 15:00:13,Gujarat,Ahmedabad,Mid-Market,Referral,18,827000,Female
127685,2022-10-21 17:06:29,Tamil Nadu,Madurai,Premium,Organic,36,672000,Male
127686,2022-11-13 14:33:26,Haryana,Faridabad,Mass,Paid Search,24,579000,Male
127687,2022-01-25 16:54:58,Haryana,Faridabad,Mid-Market,Organic,25,500000,Female
127688,2022-09-19 19:55:18,Telangana,Hyderabad,Mass,Email,32,1335000,Female
127689,2024-05-30 01:54:06,Madhya Pradesh,Bhopal,Mid-Market,Email,38,662000,Female
127690,2024-07-06 10:23:10,Gujarat,Surat,Mass,Paid Search,18,1031000,Female
127691,2025-01-26 06:18:11,Tamil Nadu,Chennai,Mid-Market,Paid Search,25,924000,Female
127692,2025-04-18 12:27:45,Madhya Pradesh,Indore,Mid-Market,Marketplace,26,370000,Male
127693,2022-09-29 06:29:23,Karnataka,Mysuru,Premium,Email,18,569000,Male
127694,2024-04-12 19:41:04,Bihar,Patna,Mass,Referral,42,578000,Female
127695,2023-05-24 05:56:22,West Bengal,Kolkata,Mid-Market,Email,39,1160000,Male
127696,2022-12-06 10:30:31,Madhya Pradesh,Bhopal,Mid-Market,Social,29,613000,Male
127697,2024-05-23 11:01:15,Karnataka,Bengaluru,Mid-Market,Organic,30,1493000,Male
127698,2023-05-26 14:01:15,Telangana,Hyderabad,Mid-Market,Email,47,889000,Male
127699,2024-02-11 15:54:25,Madhya Pradesh,Indore,Mass,Email,23,655000,Male
127700,2022-11-04 18:51:36,Punjab,Ludhiana,Mid-Market,Marketplace,22,484000,Male
127701,2023-06-28 07:22:47,Madhya Pradesh,Bhopal,Mass,Email,38,1443000,Female
127702,2022-03-31 02:50:51,Tamil Nadu,Chennai,Mid-Market,Organic,23,743000,Female
127703,2022-02-15 20:29:53,West Bengal,Kolkata,Mass,Email,35,632000,Male
127704,2024-09-06 20:57:31,Telangana,Warangal,Premium,Paid Search,25,1640000,Male
127705,2025-02-10 05:49:20,Tamil Nadu,Chennai,Mass,Organic,28,1339000,Male
127706,2022-05-14 09:40:54,Uttar Pradesh,Noida,Premium,Referral,32,630000,Male
127707,2024-05-08 18:27:26,Kerala,Thiruvananthapuram,Mass,Organic,18,436000,Male
127708,2024-04-09 03:55:05,Uttar Pradesh,Lucknow,Mass,Paid Search,48,485000,Male
127709,2022-12-19 16:52:14,Delhi,New Delhi,Mid-Market,Paid Search,36,700000,Male
127710,2023-07-01 21:41:12,Haryana,Gurugram,Premium,Email,27,615000,Female
127711,2023-01-11 22:39:12,Bihar,Patna,Mid-Market,Referral,21,749000,Male
127712,2022-04-03 18:31:04,Telangana,Warangal,Mass,Email,18,258000,Female
127713,2024-11-14 23:10:23,Punjab,Ludhiana,Mass,Organic,42,463000,Female
127714,2023-01-21 00:38:51,Madhya Pradesh,Indore,Mid-Market,Email,33,481000,Female
127715,2023-11-07 13:38:01,Tamil Nadu,Chennai,Mid-Market,Organic,18,858000,Male
127716,2022-04-07 08:26:38,Rajasthan,Jaipur,Mid-Market,Paid Search,38,833000,Female
127717,2022-02-23 18:55:31,Andhra Pradesh,Vijayawada,Mass,Email,35,953000,Female
127718,2024-03-14 13:32:17,Kerala,Kochi,Mass,Organic,52,391000,Male
127719,2023-06-15 00:58:11,Maharashtra,Mumbai,Mid-Market,Email,58,786000,Female
127720,2024-05-01 23:56:43,West Bengal,Kolkata,Mass,Referral,37,1056000,Male
127721,2025-01-30 19:45:18,Haryana,Faridabad,Mid-Market,Social,50,632000,Male
127722,2025-02-16 14:43:33,West Bengal,Kolkata,Premium,Email,39,704000,Female
127723,2022-04-06 12:28:09,Maharashtra,Pune,Mass,Social,35,591000,Male
127724,2023-01-01 10:19:26,Karnataka,Mysuru,Mass,Organic,24,853000,Male
127725,2022-09-20 00:14:45,Haryana,Faridabad,Mass,Referral,41,677000,Female
127726,2022-08-13 23:05:39,Gujarat,Vadodara,Mass,Organic,35,962000,Female
127727,2023-08-07 20:05:24,Andhra Pradesh,Visakhapatnam,Mass,Email,33,672000,Male
127728,2023-08-30 01:15:41,Telangana,Hyderabad,Mass,Referral,39,682000,Male
127729,2025-05-21 22:35:05,Punjab,Ludhiana,Mass,Referral,31,542000,Male
127730,2024-11-06 00:05:56,Maharashtra,Nagpur,Mid-Market,Paid Search,19,1844000,Female
127731,2022-03-16 22:57:23,Punjab,Ludhiana,Mass,Marketplace,24,409000,Female
127732,2023-12-24 13:40:57,Punjab,Ludhiana,Mid-Market,Marketplace,31,842000,Female
127733,2022-10-08 21:08:59,Telangana,Warangal,Mass,Social,32,274000,Female
127734,2025-04-20 10:51:25,Tamil Nadu,Coimbatore,Mass,Social,38,640000,Female
127735,2022-11-21 14:38:57,Madhya Pradesh,Indore,Mid-Market,Paid Search,32,570000,Male
127736,2022-04-24 07:45:10,Haryana,Gurugram,Mass,Email,40,553000,Male
127737,2025-04-15 22:33:33,West Bengal,Kolkata,Mass,Email,39,477000,Female
127738,2024-07-07 12:00:24,Gujarat,Vadodara,Premium,Referral,43,396000,Male
127739,2024-06-11 08:11:29,Madhya Pradesh,Indore,Mass,Email,18,534000,Male
127740,2024-04-26 18:24:17,Kerala,Thiruvananthapuram,Mid-Market,Email,38,569000,Male
127741,2024-07-15 16:45:17,Telangana,Hyderabad,Mid-Market,Social,49,2979000,Male
127742,2022-11-07 20:01:04,Uttar Pradesh,Lucknow,Mass,Social,37,703000,Female
127743,2024-05-04 08:06:23,Maharashtra,Nagpur,Mass,Social,29,1420000,Female
127744,2022-09-23 12:16:14,Punjab,Ludhiana,Premium,Paid Search,42,477000,Female
127745,2025-03-03 04:49:51,Punjab,Amritsar,Mass,Email,49,923000,Male
127746,2023-05-03 20:10:10,Telangana,Warangal,Mass,Referral,42,1370000,Female
127747,2025-04-04 22:25:57,Tamil Nadu,Chennai,Mass,Social,18,696000,Female
127748,2023-02-16 20:38:41,Delhi,New Delhi,Mass,Marketplace,41,1355000,Female
127749,2022-08-26 20:09:50,Karnataka,Mangaluru,Mass,Social,37,376000,Female
127750,2023-03-04 18:25:13,Andhra Pradesh,Vijayawada,Premium,Email,27,1428000,Male
127751,2023-12-10 03:10:33,Kerala,Kochi,Mass,Organic,48,872000,Male
127752,2024-07-11 06:13:46,Gujarat,Surat,Mid-Market,Social,20,659000,Female
127753,2022-01-31 12:51:52,Karnataka,Mysuru,Mass,Marketplace,40,1376000,Male
127754,2022-04-26 07:42:54,Karnataka,Bengaluru,Mid-Market,Email,40,539000,Female
127755,2022-12-24 07:50:25,Rajasthan,Udaipur,Mid-Market,Social,31,929000,Female
127756,2024-08-13 14:44:19,Delhi,New Delhi,Mid-Market,Paid Search,38,759000,Male
127757,2023-01-05 19:47:17,Tamil Nadu,Madurai,Premium,Organic,53,851000,Male
127758,2023-09-30 18:00:43,Andhra Pradesh,Visakhapatnam,Mass,Paid Search,34,973000,Female
127759,2025-06-19 10:15:08,Uttar Pradesh,Kanpur,Mid-Market,Email,33,340000,Female
127760,2022-08-11 04:16:48,Haryana,Faridabad,Mid-Market,Social,32,874000,Male
127761,2022-09-07 16:56:45,Karnataka,Mangaluru,Mass,Referral,23,1673000,Female
127762,2024-05-04 21:47:04,Tamil Nadu,Coimbatore,Mass,Paid Search,35,566000,Male
127763,2024-09-21 19:20:11,Madhya Pradesh,Bhopal,Mass,Referral,22,1275000,Male
127764,2023-04-23 07:36:37,Punjab,Amritsar,Mass,Email,31,1277000,Female
127765,2022-09-07 03:57:36,Kerala,Thiruvananthapuram,Mass,Social,40,556000,Female
127766,2022-06-19 18:18:41,Uttar Pradesh,Noida,Mass,Email,34,329000,Female
127767,2025-05-25 06:44:08,Tamil Nadu,Chennai,Mass,Marketplace,20,863000,Male
127768,2024-01-21 15:33:08,Uttar Pradesh,Noida,Mass,Organic,32,681000,Female
127769,2023-04-27 22:04:34,Maharashtra,Nagpur,Premium,Organic,41,924000,Female
127770,2023-02-13 13:27:24,Delhi,New Delhi,Mid-Market,Email,27,507000,Male
127771,2022-07-21 12:42:32,Uttar Pradesh,Kanpur,Mass,Organic,39,747000,Female
127772,2022-12-29 03:14:13,Maharashtra,Nagpur,Mid-Market,Organic,27,512000,Male
127773,2024-09-23 05:29:54,Delhi,New Delhi,Mid-Market,Paid Search,48,871000,Male
127774,2023-09-03 03:11:11,Karnataka,Bengaluru,Mass,Referral,33,635000,Female
127775,2025-03-04 15:40:58,Tamil Nadu,Madurai,Mid-Market,Paid Search,43,459000,Female
127776,2023-10-26 20:36:47,Punjab,Amritsar,Premium,Referral,40,1027000,Male
127777,2024-02-13 19:34:57,Andhra Pradesh,Visakhapatnam,Mass,Organic,51,477000,Male
127778,2024-06-16 13:16:50,Karnataka,Bengaluru,Premium,Email,45,921000,Female
127779,2022-08-17 12:22:31,Delhi,New Delhi,Mass,Organic,37,823000,Female
127780,2023-09-21 12:12:34,Punjab,Amritsar,Mid-Market,Organic,32,708000,Male
127781,2025-01-15 10:03:25,Karnataka,Mysuru,Mass,Paid Search,23,979000,Male
127782,2023-11-13 07:02:57,Kerala,Kochi,Mass,Email,21,397000,Female
127783,2022-11-16 11:42:54,Maharashtra,Pune,Mass,Organic,26,786000,Male
127784,2023-12-30 10:56:38,West Bengal,Kolkata,Premium,Paid Search,20,586000,Female
127785,2024-04-26 15:25:37,Tamil Nadu,Madurai,Mid-Market,Marketplace,28,422000,Male
127786,2025-03-30 02:49:17,Kerala,Thiruvananthapuram,Premium,Organic,27,1412000,Female
127787,2024-09-01 05:29:14,Uttar Pradesh,Lucknow,Mid-Market,Social,42,498000,Female
127788,2022-05-10 07:13:19,Karnataka,Mangaluru,Mid-Market,Organic,42,1310000,Male
127789,2024-01-16 19:47:29,Telangana,Hyderabad,Mass,Social,21,2182000,Male
127790,2024-04-27 03:48:20,Uttar Pradesh,Noida,Premium,Marketplace,18,5000000,Female
127791,2022-02-17 17:22:36,Bihar,Patna,Mid-Market,Referral,28,321000,Male
127792,2022-12-26 23:55:20,Gujarat,Surat,Mid-Market,Organic,37,841000,Female
127793,2022-11-27 21:16:48,Karnataka,Mysuru,Mid-Market,Organic,18,502000,Male
127794,2022-09-12 14:06:31,Uttar Pradesh,Lucknow,Mid-Market,Organic,55,1322000,Male
127795,2024-10-07 00:36:28,Delhi,New Delhi,Mass,Paid Search,38,766000,Female
127796,2023-08-10 21:11:43,Madhya Pradesh,Indore,Mass,Social,32,1651000,Male
127797,2023-04-07 11:22:04,Punjab,Ludhiana,Premium,Paid Search,22,923000,Female
127798,2023-11-30 22:32:37,Karnataka,Mysuru,Mass,Referral,42,826000,Female
127799,2022-02-04 02:13:24,Uttar Pradesh,Kanpur,Mass,Organic,28,873000,Female
127800,2022-10-25 11:55:07,Rajasthan,Jaipur,Mid-Market,Organic,18,364000,Male
127801,2023-10-18 12:43:23,Delhi,New Delhi,Mass,Organic,29,518000,Female
127802,2022-09-16 09:27:06,West Bengal,Kolkata,Mid-Market,Social,38,1008000,Female
127803,2023-07-13 23:42:29,Gujarat,Vadodara,Mid-Market,Organic,37,919000,Female
127804,2023-02-15 10:09:20,Gujarat,Ahmedabad,Premium,Organic,46,503000,Female
127805,2025-03-29 13:40:44,Uttar Pradesh,Noida,Mid-Market,Email,28,856000,Female
127806,2025-01-27 20:20:37,Uttar Pradesh,Kanpur,Mid-Market,Paid Search,28,343000,Female
127807,2025-04-18 05:02:53,Rajasthan,Udaipur,Mid-Market,Organic,32,1029000,Male
127808,2023-04-29 12:12:22,Gujarat,Vadodara,Mass,Social,28,1257000,Male
127809,2022-12-23 00:38:42,Kerala,Kochi,Mass,Organic,38,1147000,Male
127810,2023-10-20 11:06:55,Gujarat,Surat,Mid-Market,Organic,26,1290000,Male
127811,2024-11-13 12:59:28,Rajasthan,Udaipur,Mid-Market,Marketplace,25,499000,Male
127812,2024-10-25 03:22:49,Tamil Nadu,Chennai,Mass,Organic,34,1754000,Male
127813,2023-10-20 07:34:52,Uttar Pradesh,Kanpur,Mid-Market,Organic,37,706000,Female
127814,2023-12-22 19:04:59,Gujarat,Ahmedabad,Mass,Organic,23,1247000,Female
127815,2023-11-21 19:02:33,Tamil Nadu,Chennai,Mid-Market,Paid Search,33,310000,Male
127816,2023-08-17 14:18:08,Maharashtra,Mumbai,Mid-Market,Email,45,999000,Female
127817,2022-05-26 17:51:01,Uttar Pradesh,Lucknow,Mass,Paid Search,58,1081000,Male
127818,2023-03-03 11:32:52,Maharashtra,Nagpur,Mid-Market,Social,44,802000,Male
127819,2024-12-04 05:52:28,Telangana,Hyderabad,Mass,Marketplace,32,371000,Male
127820,2025-01-09 04:47:28,Telangana,Hyderabad,Mid-Market,Organic,31,939000,Female
127821,2024-02-13 19:15:10,West Bengal,Kolkata,Mid-Market,Referral,41,323000,Male
127822,2025-06-03 17:16:48,Bihar,Patna,Mass,Organic,38,273000,Male
127823,2025-05-04 18:53:26,Punjab,Amritsar,Mass,Organic,34,728000,Female
127824,2023-10-03 05:19:35,Bihar,Patna,Mid-Market,Marketplace,18,794000,Female
127825,2024-09-26 18:24:30,Andhra Pradesh,Vijayawada,Mid-Market,Organic,37,2088000,Male
127826,2022-09-25 14:51:16,Maharashtra,Pune,Mid-Market,Email,36,916000,Male
127827,2023-08-19 21:00:41,Tamil Nadu,Coimbatore,Mass,Paid Search,30,906000,Male
127828,2023-06-14 01:57:07,Tamil Nadu,Coimbatore,Mid-Market,Paid Search,41,526000,Female
127829,2024-12-30 17:49:52,Maharashtra,Pune,Mass,Paid Search,42,804000,Female
127830,2023-06-16 18:13:51,Punjab,Ludhiana,Premium,Organic,22,436000,Female
