customer_id,recency_days,frequency,monetary,gross_profit,contribution_profit,returns,first_order,last_order,avg_order_value,return_rate,R_score,F_score,M_score,RFM_score,rfm_segment,tenure_years,annual_contribution,estimated_retention,clv_3yr,churn_probability,churn_band
120842,25,3,6777.543,2904.9754829999997,2437.08781121876,0,2025-06-20 21:20:12,2025-12-05 19:38:50,2259.181,0.0,5,2,2,9,New / Promising,0.4575342465753425,5326.56916823262,0.75,8398.425819230408,0.08,Very Low
120843,81,3,4033.4950000000003,1712.552375,1248.438827108525,0,2024-12-26 18:05:17,2025-10-10 15:09:03,1344.4983333333334,0.0,4,2,1,7,New / Promising,0.7863013698630137,1587.7357905735596,0.6500000000000001,1944.4350698876428,0.28400000000000003,Low
120844,88,3,7078.68,2875.6272989999998,2257.8330600744002,0,2024-08-14 01:20:30,2025-10-03 21:16:49,2359.56,0.0,4,2,2,8,New / Promising,1.1369863013698631,1985.8049805473638,0.69,2698.1836328826494,0.312,Low
120845,87,3,5177.086,1710.217071,1207.9706089280241,0,2025-02-28 07:14:10,2025-10-04 01:40:03,1725.6953333333333,0.0,4,2,1,7,New / Promising,0.5945205479452055,2031.8399643259393,0.6500000000000001,2488.3112835841653,0.308,Low
120846,351,5,16530.385000000002,5462.431314,4478.829163724975,1,2024-04-14 11:07:08,2025-01-13 20:36:02,3306.077,0.2,1,4,4,9,At Risk Loyal,0.7506849315068493,5966.323521020496,0.7100000000000001,8526.478367820864,0.95,Very High
120848,36,5,7344.504999999999,3116.1703929999994,2154.4728491382302,0,2024-05-10 01:37:07,2025-11-24 01:56:03,1468.9009999999998,0.0,5,4,2,11,Loyal Customers,1.5424657534246575,1396.7719181802026,0.87,2901.987938295263,0.064,Very Low
120849,15,7,20244.291,8025.547147,6649.759114876839,1,2024-05-23 19:44:45,2025-12-15 04:36:45,2892.0415714285714,0.14285714285714285,5,5,5,15,Champions,1.5616438356164384,4258.179082333414,0.95,10490.12094612569,0.02,Very Low
120850,329,4,17220.446,7412.685844,6681.513261660694,0,2024-02-25 02:21:59,2025-02-04 03:03:28,4305.1115,0.0,1,3,4,8,At Risk High Value,0.9452054794520548,7068.8473637859515,0.65,8656.928186309226,0.95,Very High
120851,339,3,29426.605,14392.977924,14051.094307331527,0,2024-02-15 15:54:50,2025-01-25 13:29:46,9808.868333333334,0.0,1,2,5,8,At Risk High Value,0.9424657534246575,14908.864599348857,0.6300000000000001,17307.118112313394,0.95,Very High
120852,368,4,5865.4,2141.947257,1537.3339063831947,1,2024-03-21 19:26:40,2024-12-27 18:52:40,1466.35,0.25,1,3,2,6,Potential Loyalist,0.7671232876712328,2004.0245565352361,0.57,1967.7571775834658,0.95,Very High
120853,73,3,11519.735,4564.361675,4019.7738162785954,0,2024-06-05 07:49:31,2025-10-18 10:08:59,3839.911666666667,0.0,4,2,3,9,New / Promising,1.36986301369863,2934.4348858833746,0.73,4406.766248530732,0.252,Low
120854,184,6,9976.668,4345.299002,3309.3539014310627,0,2024-05-03 06:17:06,2025-06-29 08:39:17,1662.778,0.0,2,5,3,10,At Risk Loyal,1.1561643835616437,2862.3558626121753,0.79,4962.645906787566,0.6559999999999999,High
120855,9,6,9112.989,3410.4066500000004,2003.422218867648,0,2024-03-13 17:05:26,2025-12-21 23:26:37,1518.8315,0.0,5,5,3,13,Loyal Customers,1.7753424657534247,1128.4708485905733,0.95,2780.0135825676175,0.04,Very Low
120856,117,6,15292.736,6867.198718,5817.831967665881,1,2024-05-02 01:46:19,2025-09-04 19:17:07,2548.7893333333336,0.16666666666666666,3,5,4,12,Potential Loyalist,1.3424657534246576,4333.69115958785,0.89,9404.381656932917,0.4580000000000001,Medium
120857,66,3,14485.812000000002,5144.182884000001,4472.464435246781,0,2024-05-02 13:33:26,2025-10-25 14:44:19,4828.604,0.0,4,2,4,10,High Value New,1.4821917808219178,3017.46676315171,0.77,4990.980550255822,0.19400000000000003,Very Low
120858,407,2,4347.726000000001,2291.6972760000003,2061.4552457256327,1,2024-08-25 00:30:39,2024-11-18 07:08:11,2173.8630000000003,0.5,1,1,1,3,Hibernating,0.25,8245.82098290253,0.55,7637.69168541347,0.95,Very High
120859,134,4,15181.508,5196.546383999999,4464.64065192393,1,2024-03-21 01:22:29,2025-08-18 20:48:59,3795.377,0.25,3,3,4,10,Potential Loyalist,1.4109589041095891,3164.2598795189015,0.77,5233.780768520647,0.5660000000000001,Medium
120860,29,8,24171.955,9020.679401000001,7556.432492783767,0,2024-01-28 06:16:42,2025-12-01 07:42:48,3021.494375,0.0,5,5,5,15,Champions,1.8438356164383563,4098.213759087778,0.95,10096.042736734538,0.02,Very Low
120861,27,4,6312.948,2896.6986660000002,2125.801724317216,0,2024-03-03 03:07:56,2025-12-03 09:53:06,1578.237,0.0,5,3,2,10,Loyal Customers,1.7534246575342465,1212.3712958996625,0.8099999999999999,2201.6012461660976,0.08,Very Low
120862,230,3,6983.611999999999,2438.519244,1990.213231909532,1,2024-01-12 03:41:04,2025-05-14 11:19:37,2327.8706666666662,0.3333333333333333,2,2,2,6,Hibernating,1.336986301369863,1488.5816181290556,0.5700000000000001,1461.6423506089693,0.95,Very High
120863,105,3,6520.584,1734.81738,1086.3795464296802,0,2024-11-09 08:05:49,2025-09-16 09:42:59,2173.528,0.0,3,2,2,7,Potential Loyalist,0.852054794520548,1275.0113647808143,0.63,1480.1108520206967,0.38,Low
120864,188,2,9384.691,3354.3987640000005,3106.0305254863815,0,2025-06-04 11:03:42,2025-06-25 08:03:06,4692.3455,0.0,2,1,3,6,Hibernating,0.25,12424.122101945526,0.55,11507.843096927043,0.712,High
120865,270,3,17979.092,9350.870834,8948.852701774858,0,2024-08-07 00:44:51,2025-04-04 12:24:06,5993.030666666667,0.0,2,2,4,8,At Risk High Value,0.6575342465753424,13609.713483949265,0.6500000000000001,16667.259342786503,0.95,Very High
120866,327,3,14195.967,7541.1486970000005,7277.188443485646,0,2024-09-29 12:27:33,2025-02-06 06:51:19,4731.9890000000005,0.0,1,2,4,7,At Risk High Value,0.35342465753424657,20590.4944331183,0.5900000000000001,21404.36180353426,0.95,Very High
120868,417,3,5219.47,2932.9315850000003,2584.152234537615,0,2024-08-04 06:54:40,2024-11-08 17:46:18,1739.8233333333335,0.0,1,2,1,4,Hibernating,0.26301369863013696,9825.162141731558,0.55,9100.556433778856,0.95,Very High
120869,137,3,11792.81,4456.719773,3998.7525893062593,0,2024-12-11 12:38:38,2025-08-15 18:34:42,3930.9366666666665,0.0,3,2,3,8,Potential Loyalist,0.6767123287671233,5909.0878343999375,0.67,7626.284874770652,0.508,Medium
120870,259,5,17254.475,9181.285187,8310.838301040858,0,2024-01-30 21:45:57,2025-04-15 23:24:01,3450.8949999999995,0.0,2,4,4,10,At Risk Loyal,1.2082191780821918,6878.584988389825,0.77,11377.38592834642,0.9259999999999999,Very High
120871,294,5,7483.610000000001,2216.370931,1456.9937215350399,1,2024-03-15 09:19:34,2025-03-11 13:37:49,1496.7220000000002,0.2,1,4,2,7,At Risk Loyal,0.989041095890411,1473.1376962888908,0.63,1710.107965330009,0.95,Very High
120872,225,4,18453.251,5712.116091,5132.233649254289,0,2024-04-10 12:10:20,2025-05-19 13:23:51,4613.31275,0.0,2,3,5,10,At Risk High Value,1.106849315068493,4636.795252420336,0.75,7310.856150833199,0.83,Very High
120873,169,4,21711.740999999998,6842.379713999999,5963.264711274807,0,2024-05-17 21:14:23,2025-07-14 12:42:29,5427.9352499999995,0.0,2,3,5,10,At Risk High Value,1.1561643835616437,5157.800046481765,0.75,8132.326777833464,0.606,High
120874,212,3,4356.353,1390.075703,864.8042051491628,0,2024-07-31 06:34:25,2025-06-01 12:07:34,1452.1176666666668,0.0,2,2,1,5,Hibernating,0.8356164383561644,1034.9296225555556,0.55,958.6035628920835,0.8079999999999999,Very High
120875,315,3,11349.397,4136.57012,3625.105300825793,0,2025-01-30 00:22:11,2025-02-18 17:20:05,3783.1323333333335,0.0,1,2,3,6,Hibernating,0.25,14500.421203303173,0.55,13431.015139559564,0.95,Very High
120876,554,2,6280.2880000000005,3747.677664,3473.5008905872355,0,2024-03-10 18:30:27,2024-06-24 16:15:30,3140.1440000000002,0.0,1,1,2,4,Hibernating,0.2876712328767123,12074.550714898485,0.55,11184.052599674722,0.95,Very High
120877,203,5,12183.359,4709.959715,3802.2510737873395,0,2024-02-24 00:43:16,2025-06-10 01:52:09,2436.6718,0.0,2,4,3,9,At Risk Loyal,1.2931506849315069,2940.300088839786,0.73,4415.574274414503,0.732,High
120878,6,8,32998.051,11276.596714,10204.345385754013,0,2024-03-08 17:45:00,2025-12-24 02:31:14,4124.756375,0.0,5,5,5,15,Champions,1.7945205479452055,5686.390940153,0.95,14008.553317224647,0.02,Very Low
120879,398,1,1071.973,443.79682199999996,248.46397866142104,0,2024-11-27 20:16:56,2024-11-27 20:16:56,1071.973,0.0,1,1,1,3,Hibernating,0.25,993.8559146456842,0.55,920.559040940565,0.95,Very High
120880,40,3,14672.491,6461.003161,6018.871048984717,0,2024-12-23 18:07:00,2025-11-20 05:22:14,4890.830333333333,0.0,4,2,4,10,High Value New,0.9068493150684932,6637.123664288283,0.77,10978.001654442749,0.09,Very Low
120881,72,5,8589.593,3738.5189139999998,2880.5063172542345,0,2024-05-06 21:58:33,2025-10-19 18:18:44,1717.9186000000002,0.0,4,4,2,10,Loyal Customers,1.452054794520548,1983.7449165996143,0.81,3602.374367681191,0.208,Low
120882,116,5,12717.267,6225.739899,5215.899842645875,0,2024-04-26 05:54:20,2025-09-05 07:24:00,2543.4534,0.0,3,4,4,11,Potential Loyalist,1.3616438356164384,3830.5904276976744,0.8300000000000001,7280.5141904654265,0.3540000000000001,Low
120883,322,4,7787.952,3088.815972,2452.248584621655,0,2024-01-18 05:11:04,2025-02-11 04:02:23,1946.988,0.0,1,3,2,6,Potential Loyalist,1.0657534246575342,2300.9530421257177,0.57,2259.31206738972,0.95,Very High
120884,56,5,7967.812,3063.155814,2000.1896113090575,1,2024-06-15 05:48:48,2025-11-04 13:04:11,1593.5624,0.2,4,4,2,10,Loyal Customers,1.389041095890411,1439.9787142560276,0.81,2614.924109867,0.24400000000000002,Low
120885,163,3,17944.565,5657.545828,5085.500312168638,0,2024-09-23 03:37:18,2025-07-20 15:14:39,5981.5216666666665,0.0,2,2,4,8,At Risk High Value,0.821917808219178,6187.358713138509,0.6500000000000001,7577.405096760652,0.582,Medium
120886,662,1,2028.365,614.594595,393.1204495452052,0,2024-03-08 00:54:09,2024-03-08 00:54:09,2028.365,0.0,1,1,1,3,Hibernating,0.25,1572.4817981808208,0.55,1456.5112655649853,0.95,Very High
120887,104,4,10042.805,3543.4375149999996,2914.4529566203564,1,2024-09-16 05:28:09,2025-09-17 06:24:58,2510.70125,0.25,3,3,3,9,Potential Loyalist,1.0027397260273974,2906.489970400082,0.73,4364.800174939447,0.476,Medium
120889,390,3,13839.434000000001,6360.35981,5772.960963301732,0,2024-01-11 18:28:35,2024-12-05 09:45:54,4613.144666666667,0.0,1,2,4,7,At Risk High Value,0.8986301369863013,6424.179120747354,0.5900000000000001,6678.10356073915,0.95,Very High
120890,291,3,19546.619,6044.632658999999,5487.283119162884,0,2024-01-11 10:26:43,2025-03-14 17:01:27,6515.539666666667,0.0,1,2,5,8,At Risk High Value,1.1726027397260275,4679.5755572300295,0.6300000000000001,5432.3363355256515,0.95,Very High
120891,373,1,676.8,402.69599999999997,181.65611612010474,1,2024-12-22 01:53:53,2024-12-22 01:53:53,676.8,1.0,1,1,1,3,Hibernating,0.25,726.624464480419,0.55,673.0359102249881,0.95,Very High
120892,253,3,16409.245,5024.300569999999,4263.063902460805,1,2024-05-13 20:11:23,2025-04-21 02:27:05,5469.748333333333,0.3333333333333333,2,2,4,8,At Risk High Value,0.936986301369863,4549.761182450859,0.6500000000000001,5571.9063935537415,0.95,Very High
120893,64,2,2669.524,856.6041249999998,357.90490920874504,0,2025-07-25 10:13:36,2025-10-27 21:30:21,1334.762,0.0,4,1,1,6,New / Promising,0.25753424657534246,1389.7371474594888,0.5900000000000001,1444.6684033089352,0.21600000000000003,Low
120894,177,3,4640.488,1868.55077,1361.3219767757807,0,2024-01-07 10:22:35,2025-07-06 09:00:03,1546.8293333333334,0.0,2,2,1,5,Hibernating,1.4931506849315068,911.7110486663486,0.55,844.4723588272053,0.6679999999999999,High
120895,20,4,7368.089,3251.260761,2469.397694152887,0,2024-01-06 03:31:56,2025-12-10 13:19:48,1842.02225,0.0,5,3,2,10,Loyal Customers,1.9287671232876713,1280.2985204059712,0.8099999999999999,2324.95344250024,0.08,Very Low
120896,17,5,9109.969000000001,3371.708143,2541.8056085037683,1,2024-01-11 14:02:49,2025-12-13 18:40:04,1821.9938000000002,0.2,5,4,3,12,Loyal Customers,1.9232876712328768,1321.5940841935546,0.91,2993.6160485060354,0.13999999999999999,Very Low
120897,138,3,5477.185,2838.809816,2295.854168018601,1,2024-09-14 01:24:14,2025-08-14 12:02:34,1825.7283333333335,0.3333333333333333,3,2,2,7,Potential Loyalist,0.915068493150685,2508.9424291221235,0.63,2912.533189127462,0.612,High
120898,365,7,25280.403000000002,9803.487623,8867.583203595392,1,2024-01-04 10:47:15,2024-12-30 18:38:41,3611.486142857143,0.14285714285714285,1,5,5,11,At Risk Loyal,0.989041095890411,8965.838973164315,0.81,16281.482680266925,0.95,Very High
120899,91,3,23412.438,8528.593038,7912.034889006919,1,2024-04-29 02:45:04,2025-09-30 05:00:35,7804.146,0.3333333333333333,3,2,5,10,Potential Loyalist,1.4219178082191781,5564.3405288776985,0.7500000000000001,8773.321004338417,0.394,Low
120900,395,3,16570.051,8799.285433000001,8238.352056483454,0,2024-08-28 18:56:27,2024-11-30 10:17:19,5523.350333333333,0.0,1,2,4,7,At Risk High Value,0.2547945205479452,32333.317210929687,0.5900000000000001,33611.33566457879,0.95,Very High
120901,160,3,8933.257,4169.8434560000005,3738.048483139224,0,2024-08-11 18:56:53,2025-07-23 20:46:26,2977.7523333333334,0.0,2,2,3,7,Hibernating,0.947945205479452,3943.3170414618985,0.6100000000000001,4334.354283461631,0.6,Medium
120902,114,3,8054.628,2434.2181920000003,1781.9616498981509,1,2025-05-06 21:17:34,2025-09-07 10:15:05,2684.8759999999997,0.3333333333333333,3,2,2,7,Potential Loyalist,0.336986301369863,5287.934977340041,0.63,6138.557005008574,0.516,Medium
120903,115,4,6253.74,2917.000506,2223.763419101735,0,2024-01-02 13:34:56,2025-09-06 08:07:26,1563.435,0.0,3,3,2,8,Potential Loyalist,1.6767123287671233,1326.2641306734204,0.69,1802.0420964378814,0.42000000000000004,Medium
120904,45,4,10641.932,4151.0674500000005,3432.2177021676252,0,2025-02-23 21:48:14,2025-11-15 10:21:08,2660.483,0.0,4,3,3,10,Loyal Customers,0.7232876712328767,4745.30098973933,0.79,8227.225985700434,0.14,Very Low
120905,202,3,18397.944,9074.519400000001,8608.47337141479,1,2024-05-30 01:15:35,2025-06-11 19:34:16,6132.648,0.3333333333333333,2,2,5,9,At Risk High Value,1.0328767123287672,8334.463608929438,0.6900000000000002,11324.331200071296,0.838,Very High
120906,143,4,14358.455999999998,3015.687112,2336.144104175897,0,2024-01-21 09:36:40,2025-08-09 21:39:46,3589.6139999999996,0.0,3,3,4,10,Potential Loyalist,1.5506849315068494,1506.5240247777429,0.77,2491.8359327031294,0.502,Medium
120907,31,9,21526.136,8844.976934,7490.79401004096,0,2024-07-20 08:49:26,2025-11-29 00:16:22,2391.7928888888887,0.0,5,5,5,15,Champions,1.358904109589041,5512.378656582561,0.95,13579.870101824243,0.02,Very Low
120908,245,3,10556.223,4425.072711,3845.5838049490603,0,2024-02-16 19:12:22,2025-04-29 06:10:42,3518.741,0.0,2,2,3,7,Hibernating,1.1972602739726028,3211.9864732412057,0.6100000000000001,3530.501651866319,0.94,Very High
120909,201,5,12850.116,5219.528846,4511.189791469376,0,2024-05-08 12:51:46,2025-06-12 02:52:48,2570.0232,0.0,2,4,4,10,At Risk Loyal,1.093150684931507,4126.777628787775,0.77,6825.8140013438415,0.694,High
120910,12,6,18816.3,7036.738398,6134.32499336165,0,2024-05-27 23:36:39,2025-12-18 07:21:12,3136.0499999999997,0.0,5,5,5,15,Champions,1.558904109589041,3935.0239412601095,0.95,9694.02091165658,0.02,Very Low
120911,67,3,6971.1,2892.704232,2280.4194510054,0,2024-06-16 00:21:58,2025-10-24 03:25:52,2323.7000000000003,0.0,4,2,2,8,New / Promising,1.356164383561644,1681.521413367618,0.69,2284.7427619199652,0.22799999999999998,Low
120912,42,4,9612.812,3617.91942,3053.4869048776236,0,2024-08-05 22:34:47,2025-11-18 02:36:33,2403.203,0.0,4,3,3,10,Loyal Customers,1.284931506849315,2376.381066695805,0.79,4120.080919233793,0.128,Very Low
120913,37,7,24111.118,9103.305254,8043.711599549254,0,2024-02-26 12:51:16,2025-11-23 00:34:08,3444.4454285714282,0.0,5,5,5,15,Champions,1.7397260273972603,4623.550761945634,0.95,11390.222382752201,0.038000000000000006,Very Low
120914,104,5,11972.981,5037.50085,4326.4501714993385,0,2024-02-08 18:36:42,2025-09-17 05:23:18,2394.5962,0.0,3,4,3,10,Potential Loyalist,1.6054794520547946,2694.8025812239907,0.79,4672.148272684491,0.336,Low
120915,5,6,19331.286,5307.154198000001,4390.279662543033,0,2024-04-19 15:39:04,2025-12-25 23:08:52,3221.881,0.0,5,5,5,15,Champions,1.6849315068493151,2605.613133053995,0.95,6418.987171758814,0.02,Very Low
120916,314,6,10893.028,3950.57005,2588.66872402617,0,2024-04-14 03:09:21,2025-02-19 11:50:19,1815.5046666666667,0.0,1,5,3,9,At Risk Loyal,0.852054794520548,3038.1481809310353,0.7300000000000001,4562.51693509005,0.95,Very High
120917,73,7,16796.433,7365.104703,6026.003163224619,0,2024-06-30 19:43:52,2025-10-18 21:13:56,2399.4904285714288,0.0,4,5,4,13,Champions,1.3013698630136987,4630.507693846286,0.95,11407.36094260155,0.182,Very Low
120918,0,3,9124.288,4193.266512,3578.2855581359295,0,2025-10-26 22:39:02,2025-12-30 06:24:19,3041.4293333333335,0.0,5,2,3,10,New / Promising,0.25,14313.142232543718,0.79,24815.592512937452,0.08,Very Low
120919,48,5,5097.063,1858.560271,994.705950142745,0,2024-04-04 09:26:23,2025-11-12 11:28:11,1019.4126,0.0,4,4,1,9,Loyal Customers,1.6082191780821917,618.5139212982997,0.77,1023.0405812450265,0.11200000000000002,Very Low
120920,127,3,19545.778000000002,7128.640988,6542.645876508466,0,2024-03-14 02:27:14,2025-08-25 13:32:38,6515.259333333334,0.0,3,2,5,10,Potential Loyalist,1.4493150684931506,4514.301975284669,0.7500000000000001,7117.720443985772,0.43800000000000006,Medium
120921,92,5,19544.217,8199.351309,7167.27297717426,0,2024-01-08 13:27:13,2025-09-29 04:12:25,3908.8434,0.0,3,4,5,12,Potential Loyalist,1.7232876712328766,4159.069374671868,0.87,8641.0451146211,0.258,Low
120922,12,6,18375.971,8601.487838000001,7341.821673267565,1,2024-05-08 08:13:30,2025-12-18 01:54:38,3062.6618333333336,0.16666666666666666,5,5,5,15,Champions,1.610958904109589,4557.42331758956,0.95,11227.315920684552,0.10999999999999999,Very Low
120923,103,4,6431.633,2798.270405,2146.551452633635,0,2024-12-30 06:23:39,2025-09-18 06:42:40,1607.90825,0.0,3,3,2,8,Potential Loyalist,0.7178082191780822,2990.424733630827,0.69,4063.196109733851,0.372,Low
120924,163,5,12123.361,5078.875578,4144.765407604157,0,2024-03-31 06:34:38,2025-07-20 11:09:17,2424.6722,0.0,2,4,3,9,At Risk Loyal,1.3041095890410959,3178.2339785199947,0.73,4772.889762813466,0.572,Medium
120925,18,4,10886.538,4319.709998,3748.94651366982,0,2024-04-18 16:16:21,2025-12-12 07:16:07,2721.6345,0.0,5,3,3,11,Loyal Customers,1.6493150684931508,2273.0323546336945,0.85,4518.426702228092,0.08,Very Low
120926,279,1,4185.405,1582.0830899999999,1415.8497959796568,0,2025-03-26 05:36:19,2025-03-26 05:36:19,4185.405,0.0,2,1,1,4,Hibernating,0.25,5663.399183918627,0.55,5245.723494104629,0.95,Very High
120927,131,3,15066.431999999999,7277.9003999999995,7002.060588980832,0,2024-02-05 18:07:09,2025-08-21 01:09:08,5022.143999999999,0.0,3,2,4,9,Potential Loyalist,1.5397260273972602,4547.60162807474,0.7100000000000001,6498.98162086491,0.45400000000000007,Medium
120928,27,3,7720.59,2686.820382,2092.0712289045337,0,2024-06-02 22:03:59,2025-12-03 19:43:30,2573.53,0.0,5,2,2,9,New / Promising,1.5013698630136987,1393.441603193713,0.75,2197.0457095809966,0.08,Very Low
120929,166,4,16213.673999999999,5576.171104,4924.976611740587,0,2024-10-17 09:08:43,2025-07-17 19:37:15,4053.4184999999998,0.0,2,3,4,9,At Risk High Value,0.7479452054794521,6584.675689689796,0.71,9410.166014204497,0.594,Medium
120930,56,7,15699.306,6441.763218,5314.380609116308,0,2025-01-13 04:04:34,2025-11-04 19:18:57,2242.7580000000003,0.0,4,5,4,13,Champions,0.8082191780821918,6575.420075686279,0.95,16198.696797818502,0.11399999999999999,Very Low
120931,621,3,10334.616999999998,4555.965192999999,4028.016152225622,0,2024-03-31 07:21:23,2024-04-18 11:14:49,3444.872333333333,0.0,1,2,3,6,Hibernating,0.25,16112.064608902489,0.55,14923.79984399593,0.95,Very High
120932,272,3,10399.319,3822.4767,3200.4659733029716,0,2024-03-31 06:22:14,2025-04-02 01:30:01,3466.4396666666667,0.0,2,2,3,7,Hibernating,1.0027397260273974,3191.721530752963,0.6100000000000001,3508.2271455675673,0.95,Very High
120933,57,8,16468.819,7373.676929,6069.691547447381,1,2024-06-01 04:52:57,2025-11-03 13:14:39,2058.602375,0.125,4,5,4,13,Champions,1.4246575342465753,4260.456566958258,0.95,10495.731581260006,0.118,Very Low
120934,131,4,16199.894,6387.952962,5724.633053489961,0,2024-09-02 05:22:21,2025-08-21 16:18:19,4049.9735,0.0,3,3,4,10,Potential Loyalist,0.9671232876712329,5919.238143127013,0.77,9790.597465876372,0.45400000000000007,Medium
120935,90,6,37579.862,12137.737140000001,10929.260166476623,1,2024-06-09 17:30:55,2025-10-01 22:34:42,6263.310333333334,0.16666666666666666,3,5,5,13,Potential Loyalist,1.3123287671232877,8328.141880509325,0.93,19679.07370900639,0.3500000000000001,Low
120936,429,4,11878.460000000001,4761.602808000001,4077.9375376533894,0,2024-02-03 08:26:04,2024-10-27 23:32:00,2969.6150000000002,0.0,1,3,3,7,Potential Loyalist,0.7315068493150685,5574.708618889465,0.61,6127.522065123175,0.95,Very High
120937,-1,3,7599.513999999999,3117.446116,2499.890117142139,0,2025-06-12 14:35:07,2025-12-31 06:43:20,2533.171333333333,0.0,5,2,2,9,New / Promising,0.5506849315068493,4539.601456501894,0.75,7157.610251018611,0.08,Very Low
120938,17,5,16630.159,4140.888098,3415.4010055199337,0,2024-09-12 20:34:46,2025-12-13 05:27:04,3326.0317999999997,0.0,5,4,4,13,Champions,1.2493150684931507,2733.818787313105,0.95,6734.824714791,0.02,Very Low
120939,58,3,7561.296,2273.4786599999998,1697.2903703828931,0,2025-03-11 00:42:59,2025-11-02 04:24:08,2520.4320000000002,0.0,4,2,2,8,New / Promising,0.6465753424657534,2625.04654741422,0.69,3566.743813803836,0.192,Very Low
120940,385,4,6700.532999999999,2576.8874870000004,1672.7598259016409,0,2024-05-21 15:43:32,2024-12-10 18:32:07,1675.1332499999999,0.0,1,3,2,6,Potential Loyalist,0.5561643835616439,3007.67160814827,0.57,2953.240954781535,0.95,Very High
120941,243,6,25379.412,12104.208066000001,11069.549962332356,1,2024-04-25 14:56:20,2025-05-01 23:28:15,4229.902,0.16666666666666666,2,5,5,12,At Risk Loyal,1.0164383561643835,10890.527590973881,0.8700000000000001,22626.58584363135,0.95,Very High
120942,56,4,12355.305,4728.920996999999,3965.9090251185526,0,2024-03-06 06:11:07,2025-11-04 03:18:27,3088.82625,0.0,4,3,3,10,Loyal Customers,1.663013698630137,2384.7723132920455,0.79,4134.629349817707,0.184,Very Low
120943,42,7,21553.743000000002,9255.806443000001,7867.308059724179,0,2024-06-13 18:24:49,2025-11-18 10:54:27,3079.1061428571434,0.0,4,5,5,14,Champions,1.4301369863013698,5501.087053255413,0.95,13552.052980400464,0.057999999999999996,Very Low
120944,31,8,16667.966,6725.775561,5021.984251827626,1,2024-02-10 11:02:06,2025-11-29 02:34:25,2083.49575,0.125,5,5,4,14,Champions,1.8,2789.991251015348,0.95,6873.206855768377,0.02,Very Low
120945,3,4,13476.849999999999,6953.930792,6155.35459890501,0,2024-10-18 21:11:58,2025-12-27 23:24:24,3369.2124999999996,0.0,5,3,4,12,Loyal Customers,1.1917808219178083,5164.837766897307,0.89,11208.021930354353,0.05,Very Low
120946,104,4,12729.039,5503.772578,4803.740374871297,0,2025-04-16 01:04:39,2025-09-17 21:11:25,3182.25975,0.0,3,3,4,10,Potential Loyalist,0.42191780821917807,11385.48855083132,0.77,18831.939627731525,0.346,Low
120947,78,3,8982.619999999999,3025.6469559999996,2434.4987611840393,0,2024-05-15 12:33:20,2025-10-13 15:32:48,2994.2066666666665,0.0,4,2,3,9,New / Promising,1.4136986301369863,1722.0776120778573,0.73,2586.117529737107,0.272,Low
120948,192,4,8908.364,3452.881732,2787.537148859249,0,2024-03-02 21:19:34,2025-06-21 08:03:41,2227.091,0.0,2,3,3,8,Potential Loyalist,1.3013698630136987,2142.0022301760546,0.6699999999999999,2764.47392008948,0.728,High
120949,180,2,5016.798,2341.84386,1876.897522959878,0,2024-12-19 14:59:35,2025-07-03 00:51:49,2508.399,0.0,2,1,1,4,Hibernating,0.5342465753424658,3513.167158360797,0.55,3254.0710804316886,0.6799999999999999,High
120950,119,6,11640.044,5428.718175999999,4437.223153945261,0,2024-10-13 04:50:57,2025-09-02 22:47:32,1940.0073333333332,0.0,3,5,3,11,Potential Loyalist,0.8876712328767123,4998.723614784013,0.8500000000000001,9936.667294706449,0.396,Low
120951,253,5,12616.59,3767.281618,2818.931596874918,0,2024-09-10 14:04:27,2025-04-21 18:56:33,2523.318,0.0,2,4,3,9,At Risk Loyal,0.6109589041095891,4613.94633569213,0.73,6928.960353652305,0.9319999999999999,Very High
120952,62,4,8412.69,2991.8248439999998,2398.148605731002,0,2024-05-24 16:56:13,2025-10-29 10:03:25,2103.1725,0.0,4,3,2,9,Loyal Customers,1.4301369863013698,1676.866362244858,0.75,2643.9228154712955,0.20800000000000002,Low
120953,202,5,7262.68,2985.1695210000003,2228.391975385278,0,2024-05-09 19:21:38,2025-06-11 07:00:24,1452.536,0.0,2,4,2,8,At Risk Loyal,1.0876712328767124,2048.773478628782,0.69,2783.741163745349,0.728,High
120954,553,3,6704.038,2901.703256,2464.52851025273,1,2024-01-11 05:48:22,2024-06-25 01:29:43,2234.679333333333,0.3333333333333333,1,2,2,5,Hibernating,0.4520547945205479,5451.8357954075545,0.55,5049.762905496247,0.95,Very High
120955,107,3,10642.671,4848.952740000001,4337.287767590796,0,2025-03-11 01:49:35,2025-09-14 11:50:00,3547.5570000000002,0.0,3,2,3,8,Potential Loyalist,0.5123287671232877,8465.829065083639,0.67,10926.022080021667,0.388,Low
120956,208,2,7624.747,3962.1405850000006,3721.119470620974,0,2024-06-08 05:07:39,2025-06-05 10:31:09,3812.3735,0.0,2,1,2,5,Hibernating,0.9917808219178083,3751.9574772835786,0.55,3475.2506133339148,0.7919999999999999,High
120957,599,2,3112.955,1465.31205,1237.768652067076,1,2024-02-20 09:38:02,2024-05-10 10:48:58,1556.4775,0.5,1,1,1,3,Hibernating,0.25,4951.074608268304,0.55,4585.932855908516,0.95,Very High
